,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
70,0.0006001472473144531,0.0004900321497416889,0.0,0.0,4.3287612810830526e-07,{'var_smoothing': 4.3287612810830526e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
71,0.0008015632629394531,0.0004007881131121775,0.00020017623901367188,0.00040035247802734376,3.5111917342151277e-07,{'var_smoothing': 3.5111917342151277e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
72,0.00019960403442382814,0.00039920806884765627,0.000800180435180664,0.0004001076748597361,2.848035868435799e-07,{'var_smoothing': 2.848035868435799e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
73,0.0004001617431640625,0.0004900966225881793,0.00020003318786621094,0.0004000663757324219,2.310129700083158e-07,{'var_smoothing': 2.310129700083158e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
74,0.001000213623046875,1.2194358685058995e-06,0.0,0.0,1.873817422860383e-07,{'var_smoothing': 1.873817422860383e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
75,0.00020022392272949218,0.0004004478454589843,0.000800180435180664,0.0004000905976447961,1.519911082952933e-07,{'var_smoothing': 1.519911082952933e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
76,0.0,0.0,0.0006002902984619141,0.0004901353087198786,1.232846739442066e-07,{'var_smoothing': 1.232846739442066e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
77,0.0006001472473144531,0.0004900182760210781,0.0,0.0,1e-07,{'var_smoothing': 1e-07},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
78,0.0010000705718994141,1.0831658069229647e-06,0.0,0.0,8.111308307896873e-08,{'var_smoothing': 8.111308307896873e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
79,0.0,0.0,0.0008003711700439453,0.0004001869024653335,6.579332246575682e-08,{'var_smoothing': 6.579332246575682e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
80,0.0004001140594482422,0.0004900381120728469,0.0,0.0,5.336699231206302e-08,{'var_smoothing': 5.336699231206302e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
81,0.0009998798370361329,9.464947338714221e-07,0.0,0.0,4.3287612810830526e-08,{'var_smoothing': 4.3287612810830526e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
82,0.00039992332458496096,0.0004898041858020194,0.0006005764007568359,0.0004903687246355388,3.5111917342151277e-08,{'var_smoothing': 3.5111917342151277e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
83,0.0,0.0,0.00039992332458496096,0.0004898040465379741,2.848035868435799e-08,{'var_smoothing': 2.848035868435799e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
84,0.0010003089904785157,8.34124359347148e-07,0.0,0.0,2.310129700083158e-08,{'var_smoothing': 2.310129700083158e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
85,0.0007999897003173828,0.0003999951450376145,0.00020008087158203126,0.0004001617431640625,1.873817422860383e-08,{'var_smoothing': 1.873817422860383e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
86,0.0,0.0,0.0008007049560546875,0.000400352648407426,1.519911082952933e-08,{'var_smoothing': 1.519911082952933e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
87,0.0005998611450195312,0.0004897849530624966,0.0,0.0,1.232846739442066e-08,{'var_smoothing': 1.232846739442066e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
88,0.0010004997253417968,8.064048063892252e-07,0.0,0.0,1e-08,{'var_smoothing': 1e-08},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
89,0.00039873123168945315,0.0004883479653914794,0.0006000518798828125,0.00048995915750414,8.111308307896856e-09,{'var_smoothing': 8.111308307896856e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
90,0.0,0.0,0.00020132064819335937,0.00040264129638671874,6.579332246575682e-09,{'var_smoothing': 6.579332246575682e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
91,0.0009999752044677734,9.81867803667736e-07,0.0,0.0,5.336699231206302e-09,{'var_smoothing': 5.336699231206302e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
92,0.0009988784790039063,4.04216183710532e-06,0.0,0.0,4.328761281083061e-09,{'var_smoothing': 4.328761281083061e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
93,0.0006002902984619141,0.0004901602427003243,0.0004012584686279297,0.0004914428661422664,3.5111917342151273e-09,{'var_smoothing': 3.5111917342151273e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
94,0.0,0.0,0.0004000663757324219,0.000489979334704009,2.848035868435805e-09,{'var_smoothing': 2.848035868435805e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
95,0.0007999420166015625,0.000399993291915375,0.0,0.0,2.310129700083158e-09,{'var_smoothing': 2.310129700083158e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
96,0.0006476879119873047,0.0005365350133660626,0.0,0.0,1.873817422860387e-09,{'var_smoothing': 1.873817422860387e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
97,0.0008020401000976562,0.00040106447112167213,0.0,0.0,1.519911082952933e-09,{'var_smoothing': 1.519911082952933e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
98,0.0008013725280761718,0.00040069513051215925,0.00020008087158203126,0.0004001617431640625,1.2328467394420635e-09,{'var_smoothing': 1.2328467394420635e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
99,0.0010004043579101562,4.5286979944548665e-06,0.0,0.0,1e-09,{'var_smoothing': 1e-09},0.8695652173913043,1.0,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.9375494071146244,0.04451863423417024,11
